Customer_ID,Order_ID,Order_Date,Quantity,Unit_Price,Revenue
1029,55046,2023-10-07,2,1368,2736
1702,55047,2023-12-10,1,1039,1039
1259,55048,2023-01-17,3,604,1812
1204,55049,2023-10-23,5,428,2140
1058,55050,2023-07-21,4,295,1180
1470,55051,2023-06-21,4,161,644
1775,55052,2023-09-19,3,1148,3444
1465,55053,2023-07-13,3,1687,5061
1011,55054,2023-05-29,2,661,1322
1630,55055,2023-02-04,1,1501,1501
1926,55056,2023-01-29,2,996,1992
1973,55057,2023-09-20,4,1418,5672
1289,55058,2023-08-09,1,1175,1175
1849,55059,2023-02-22,2,943,1886
1759,55060,2023-10-06,4,139,556
1353,55061,2023-12-19,1,1867,1867
1638,55062,2023-03-17,5,1695,8475
1074,55063,2023-06-25,5,827,4135
1872,55064,2023-01-10,2,556,1112
1715,55065,2023-04-27,3,977,2931
1560,55066,2023-10-07,1,1975,1975
1590,55067,2023-08-06,2,1832,3664
1440,55068,2023-06-24,3,887,2661
1990,55069,2023-08-22,3,1976,5928
1240,55070,2023-09-09,1,101,101
1860,55071,2023-10-22,1,1592,1592
1153,55072,2023-11-18,3,1229,3687
1785,55073,2023-01-06,4,315,1260
1095,55074,2023-01-21,2,876,1752
1725,55075,2023-03-14,1,778,778
1293,55076,2023-11-26,3,1882,5646
1208,55077,2023-02-05,4,513,2052
1342,55078,2023-08-21,5,309,1545
1087,55079,2023-08-04,3,1181,3543
1817,55080,2023-07-25,4,142,568
1775,55081,2023-02-13,5,237,1185
1936,55082,2023-04-01,4,1744,6976
1389,55083,2023-11-12,1,1612,1612
1324,55084,2023-04-03,3,1683,5049
1939,55085,2023-12-05,5,737,3685
1888,55086,2023-03-24,4,568,2272
1831,55087,2023-11-29,5,825,4125
1156,55088,2023-10-09,2,1763,3526
1667,55089,2023-01-21,3,1512,4536
1650,55090,2023-08-16,1,1321,1321
1632,55091,2023-05-10,5,301,1505
1576,55092,2023-06-24,4,291,1164
1618,55093,2023-04-18,5,206,1030
1658,55094,2023-10-10,4,1829,7316
1136,55095,2023-03-12,5,426,2130
1922,55096,2023-02-19,1,849,849
1673,55097,2023-04-05,1,743,743
1427,55098,2023-10-06,3,456,1368
1451,55099,2023-12-03,1,694,694
1611,55100,2023-05-12,5,600,3000
1849,55101,2023-10-03,5,1407,7035
1910,55102,2023-01-13,1,567,567
1818,55103,2023-01-03,2,607,1214
1140,55104,2023-08-12,5,1857,9285
1082,55105,2023-06-24,3,205,615
1176,55106,2023-03-31,2,1417,2834
1197,55107,2023-08-29,1,1189,1189
1623,55108,2023-02-04,4,294,1176
1567,55109,2023-01-14,5,1311,6555
1971,55110,2023-07-14,4,146,584
1690,55111,2023-11-02,3,1485,4455
1420,55112,2023-11-30,2,1108,2216
1400,55113,2023-08-01,4,1994,7976
1697,55114,2023-01-03,3,636,1908
1470,55115,2023-06-28,4,1701,6804
1217,55116,2023-02-09,4,1610,6440
1924,55117,2023-06-13,3,946,2838
1928,55118,2023-11-03,5,1702,8510
1827,55119,2023-08-23,4,808,3232
1986,55120,2023-09-14,3,1369,4107
1728,55121,2023-12-26,4,907,3628
1631,55122,2023-04-26,5,711,3555
1950,55123,2023-02-21,3,1301,3903
1905,55124,2023-05-22,4,214,856
1174,55125,2023-03-27,1,779,779
1022,55126,2023-02-15,5,730,3650
1724,55127,2023-11-28,4,1288,5152
1916,55128,2023-08-26,2,318,636
1234,55129,2023-01-10,3,296,888
1012,55130,2023-06-01,4,500,2000
1100,55131,2023-03-02,5,1953,9765
1928,55132,2023-01-18,5,848,4240
1535,55133,2023-03-27,2,780,1560
1875,55134,2023-05-17,2,175,350
1522,55135,2023-08-18,4,1549,6196
1784,55136,2023-05-08,1,386,386
1451,55137,2023-04-14,5,1668,8340
1430,55138,2023-07-05,1,1422,1422
1792,55139,2023-06-27,1,960,960
1605,55140,2023-12-23,4,841,3364
1712,55141,2023-01-06,3,1830,5490
1532,55142,2023-12-07,3,393,1179
1851,55143,2023-11-03,3,908,2724
1978,55144,2023-02-05,2,985,1970
1722,55145,2023-11-23,5,1570,7850
1651,55146,2023-12-22,2,513,1026
1292,55147,2023-10-08,5,530,2650
1809,55148,2023-10-27,5,1913,9565
1912,55149,2023-01-14,5,1353,6765
1100,55150,2023-08-25,4,1219,4876
1501,55151,2023-10-12,3,1562,4686
1303,55152,2023-11-26,2,270,540
1870,55153,2023-02-19,2,1440,2880
1539,55154,2023-09-18,4,1965,7860
1552,55155,2023-04-20,5,643,3215
1354,55156,2023-07-16,3,1614,4842
1302,55157,2023-09-09,1,1511,1511
1495,55158,2023-03-29,1,1088,1088
1657,55159,2023-11-09,4,1680,6720
1767,55160,2023-01-26,3,171,513
1973,55161,2023-09-19,1,1122,1122
1226,55162,2023-05-24,1,631,631
1235,55163,2023-03-01,2,338,676
1872,55164,2023-12-22,3,810,2430
1891,55165,2023-09-25,1,676,676
1454,55166,2023-03-16,2,1823,3646
1012,55167,2023-01-03,3,1212,3636
1209,55168,2023-03-04,5,812,4060
1740,55169,2023-08-24,3,1658,4974
1396,55170,2023-08-17,4,1931,7724
1099,55171,2023-10-02,2,741,1482
1030,55172,2023-01-18,5,1277,6385
1897,55173,2023-03-21,2,689,1378
1527,55174,2023-08-03,2,289,578
1648,55175,2023-06-20,1,911,911
1328,55176,2023-11-25,3,1538,4614
1165,55177,2023-09-12,2,1277,2554
1458,55178,2023-05-06,2,1114,2228
1821,55179,2023-09-12,4,724,2896
1951,55180,2023-03-13,4,1462,5848
1981,55181,2023-02-07,4,728,2912
1992,55182,2023-11-20,2,1640,3280
1099,55183,2023-07-23,5,988,4940
1620,55184,2023-06-21,3,1961,5883
1854,55185,2023-08-11,2,1158,2316
1172,55186,2023-08-05,1,883,883
1748,55187,2023-09-02,5,770,3850
1161,55188,2023-12-02,5,821,4105
1904,55189,2023-07-10,3,625,1875
1727,55190,2023-10-25,5,636,3180
1775,55191,2023-11-16,3,946,2838
1262,55192,2023-07-01,5,1341,6705
1803,55193,2023-11-30,3,1377,4131
1273,55194,2023-07-24,4,1095,4380
1002,55195,2023-12-27,4,1326,5304
1027,55196,2023-07-18,5,1224,6120
1325,55197,2023-11-28,5,1484,7420
1939,55198,2023-06-14,3,1864,5592
1148,55199,2023-08-30,3,1834,5502
1539,55200,2023-05-10,2,1013,2026
1487,55201,2023-08-15,4,277,1108
1821,55202,2023-05-02,2,375,750
1437,55203,2023-02-13,2,411,822
1064,55204,2023-07-15,1,1765,1765
1355,55205,2023-12-24,3,1533,4599
1532,55206,2023-07-23,1,890,890
1251,55207,2023-11-14,1,1411,1411
1234,55208,2023-09-14,2,1776,3552
1226,55209,2023-01-17,1,1648,1648
1524,55210,2023-09-29,3,1524,4572
1312,55211,2023-01-09,2,1340,2680
1048,55212,2023-09-06,3,797,2391
1117,55213,2023-07-20,5,1593,7965
1053,55214,2023-02-28,1,126,126
1649,55215,2023-05-20,2,1012,2024
1564,55216,2023-04-29,4,1853,7412
1043,55217,2023-02-10,3,521,1563
1814,55218,2023-11-18,1,1137,1137
1052,55219,2023-11-27,3,600,1800
1585,55220,2023-09-24,3,1777,5331
1557,55221,2023-01-08,5,1007,5035
1524,55222,2023-07-02,3,424,1272
1676,55223,2023-05-14,5,1447,7235
1101,55224,2023-06-30,5,1690,8450
1791,55225,2023-12-21,5,1826,9130
1769,55226,2023-03-13,1,384,384
1981,55227,2023-04-23,3,1212,3636
1848,55228,2023-04-17,3,1168,3504
1867,55229,2023-10-17,5,1767,8835
1397,55230,2023-11-09,3,597,1791
1137,55231,2023-04-27,3,1011,3033
1674,55232,2023-04-30,5,1621,8105
1920,55233,2023-05-27,4,1701,6804
1386,55234,2023-11-23,4,1914,7656
1110,55235,2023-07-29,5,1959,9795
1613,55236,2023-10-23,1,1783,1783
1016,55237,2023-04-13,3,244,732
1779,55238,2023-05-04,3,1047,3141
1181,55239,2023-09-02,4,1641,6564
1883,55240,2023-12-22,5,181,905
1535,55241,2023-07-28,1,1079,1079
1540,55242,2023-11-10,5,1758,8790
1170,55243,2023-04-19,4,1290,5160
1408,55244,2023-12-14,4,1872,7488
1739,55245,2023-02-19,3,1228,3684
1377,55246,2023-04-15,2,1925,3850
1187,55247,2023-01-27,1,587,587
1857,55248,2023-10-15,1,1873,1873
1229,55249,2023-09-14,2,1433,2866
1832,55250,2023-09-30,4,181,724
1851,55251,2023-05-17,5,193,965
1118,55252,2023-12-06,1,1444,1444
1155,55253,2023-10-28,2,442,884
1783,55254,2023-11-18,3,896,2688
1686,55255,2023-02-01,3,1932,5796
1464,55256,2023-02-14,4,460,1840
1103,55257,2023-09-22,1,1954,1954
1603,55258,2023-01-30,5,1189,5945
1697,55259,2023-03-25,1,723,723
1971,55260,2023-06-15,3,967,2901
1794,55261,2023-11-12,1,528,528
1501,55262,2023-01-01,3,1524,4572
1692,55263,2023-09-06,2,270,540
1681,55264,2023-09-18,2,1882,3764
1698,55265,2023-03-04,3,677,2031
1174,55266,2023-06-13,5,167,835
1733,55267,2023-11-17,5,1615,8075
1744,55268,2023-11-30,1,1157,1157
1673,55269,2023-07-20,3,100,300
1420,55270,2023-08-10,4,250,1000
1133,55271,2023-06-01,5,1001,5005
1390,55272,2023-05-12,5,1907,9535
1991,55273,2023-04-24,2,357,714
1735,55274,2023-08-05,5,849,4245
1500,55275,2023-07-15,5,727,3635
1664,55276,2023-10-08,5,1711,8555
1032,55277,2023-07-21,3,894,2682
1054,55278,2023-05-15,3,118,354
1953,55279,2023-08-22,2,1919,3838
1518,55280,2023-05-21,1,134,134
1755,55281,2023-07-15,5,470,2350
1824,55282,2023-02-12,1,590,590
1637,55283,2023-02-26,3,1959,5877
1011,55284,2023-05-22,5,916,4580
1527,55285,2023-07-29,1,1364,1364
1719,55286,2023-03-13,1,106,106
1554,55287,2023-08-12,4,648,2592
1372,55288,2023-01-27,3,470,1410
1483,55289,2023-05-08,2,1788,3576
1972,55290,2023-04-16,2,856,1712
1646,55291,2023-06-14,4,1373,5492
1227,55292,2023-08-03,1,1238,1238
1622,55293,2023-03-12,4,1676,6704
1306,55294,2023-07-23,4,1460,5840
1456,55295,2023-06-02,3,673,2019
1159,55296,2023-03-08,5,780,3900
1330,55297,2023-03-31,1,1265,1265
1775,55298,2023-09-17,2,1608,3216
1224,55299,2023-12-28,2,1561,3122
1982,55300,2023-08-16,4,1893,7572
1728,55301,2023-03-20,4,187,748
1503,55302,2023-04-06,4,562,2248
1455,55303,2023-12-15,1,1171,1171
1044,55304,2023-11-26,4,580,2320
1213,55305,2023-09-03,4,922,3688
1058,55306,2023-09-29,5,623,3115
1643,55307,2023-06-06,1,310,310
1615,55308,2023-04-26,3,343,1029
1194,55309,2023-01-18,3,338,1014
1924,55310,2023-06-21,5,1320,6600
1488,55311,2023-01-16,2,868,1736
1156,55312,2023-08-28,3,334,1002
1609,55313,2023-02-25,1,286,286
1225,55314,2023-03-20,2,812,1624
1411,55315,2023-04-13,4,1738,6952
1204,55316,2023-10-11,1,1413,1413
1078,55317,2023-07-12,2,1344,2688
1123,55318,2023-01-05,3,596,1788
1470,55319,2023-04-16,4,1619,6476
1939,55320,2023-10-05,4,1425,5700
1217,55321,2023-04-10,1,286,286
1515,55322,2023-08-26,4,1573,6292
1601,55323,2023-09-26,2,1535,3070
1103,55324,2023-11-17,5,1734,8670
1392,55325,2023-03-27,3,1035,3105
1630,55326,2023-11-16,1,1368,1368
1644,55327,2023-02-01,5,412,2060
1823,55328,2023-12-02,5,918,4590
1607,55329,2023-02-20,1,1619,1619
1979,55330,2023-03-20,2,121,242
1433,55331,2023-07-05,3,167,501
1330,55332,2023-06-23,1,491,491
1142,55333,2023-04-16,5,1439,7195
1799,55334,2023-03-04,5,1188,5940
1539,55335,2023-03-17,1,1927,1927
1277,55336,2023-11-12,5,828,4140
1232,55337,2023-11-17,1,640,640
1528,55338,2023-03-22,1,1828,1828
1570,55339,2023-12-27,3,667,2001
1089,55340,2023-05-08,1,1973,1973
1491,55341,2023-07-02,5,999,4995
1198,55342,2023-08-31,4,311,1244
1361,55343,2023-07-04,3,1873,5619
1440,55344,2023-08-08,5,299,1495
1025,55345,2023-03-12,5,1086,5430
1024,55346,2023-12-08,3,277,831
1393,55347,2023-06-03,3,1546,4638
1506,55348,2023-09-02,5,1030,5150
1300,55349,2023-05-20,4,1788,7152
1338,55350,2023-03-12,2,1585,3170
1266,55351,2023-02-15,5,143,715
1460,55352,2023-02-16,3,1554,4662
1692,55353,2023-03-20,1,267,267
1455,55354,2023-05-29,1,386,386
1359,55355,2023-05-10,3,808,2424
1067,55356,2023-05-07,3,436,1308
1862,55357,2023-12-31,2,685,1370
1411,55358,2023-04-29,3,1294,3882
1970,55359,2023-12-23,1,282,282
1490,55360,2023-09-19,4,115,460
1832,55361,2023-09-01,3,1619,4857
1048,55362,2023-04-13,2,1703,3406
1686,55363,2023-02-06,4,986,3944
1563,55364,2023-05-22,2,936,1872
1101,55365,2023-02-06,4,1677,6708
1215,55366,2023-01-08,3,209,627
1437,55367,2023-08-19,1,1676,1676
1699,55368,2023-11-29,4,405,1620
1568,55369,2023-10-23,5,1079,5395
1558,55370,2023-04-17,2,105,210
1158,55371,2023-12-14,4,942,3768
1488,55372,2023-01-18,2,1816,3632
1685,55373,2023-11-09,1,1396,1396
1241,55374,2023-03-24,2,460,920
1793,55375,2023-10-15,2,1308,2616
1752,55376,2023-07-13,5,1958,9790
1881,55377,2023-08-03,2,755,1510
1004,55378,2023-10-08,4,1223,4892
1595,55379,2023-08-08,2,1213,2426
1819,55380,2023-10-16,3,1083,3249
1360,55381,2023-12-10,2,1369,2738
1458,55382,2023-07-13,3,1362,4086
1247,55383,2023-06-07,2,823,1646
1565,55384,2023-04-14,2,1204,2408
1672,55385,2023-02-03,4,214,856
1945,55386,2023-04-12,3,375,1125
1421,55387,2023-05-07,3,179,537
1922,55388,2023-08-02,5,1691,8455
1737,55389,2023-11-21,2,278,556
1014,55390,2023-10-23,2,1432,2864
1735,55391,2023-06-28,4,660,2640
1572,55392,2023-03-21,5,608,3040
1121,55393,2023-05-21,5,359,1795
1276,55394,2023-01-31,4,1909,7636
1557,55395,2023-03-04,3,391,1173
1452,55396,2023-02-17,1,984,984
1389,55397,2023-03-28,4,390,1560
1293,55398,2023-10-31,3,641,1923
1573,55399,2023-03-02,5,863,4315
1597,55400,2023-11-30,4,1186,4744
1445,55401,2023-10-01,1,693,693
1209,55402,2023-10-11,2,1528,3056
1589,55403,2023-03-21,4,1047,4188
1713,55404,2023-06-29,1,579,579
1301,55405,2023-09-29,1,1448,1448
1908,55406,2023-03-18,4,480,1920
1222,55407,2023-08-09,3,1804,5412
1733,55408,2023-10-09,4,409,1636
1002,55409,2023-01-28,5,1466,7330
1989,55410,2023-12-27,1,1793,1793
1517,55411,2023-03-18,1,1598,1598
1092,55412,2023-06-13,2,1179,2358
1519,55413,2023-01-09,1,946,946
1427,55414,2023-06-24,2,524,1048
1492,55415,2023-11-03,1,1265,1265
1234,55416,2023-03-17,1,760,760
1619,55417,2023-09-02,4,1499,5996
1160,55418,2023-05-02,4,325,1300
1720,55419,2023-07-04,5,1597,7985
1751,55420,2023-02-01,3,124,372
1330,55421,2023-09-07,5,1813,9065
1332,55422,2023-02-26,1,1488,1488
1049,55423,2023-11-06,5,194,970
1522,55424,2023-05-24,4,607,2428
1862,55425,2023-11-14,1,664,664
1667,55426,2023-03-25,1,1939,1939
1491,55427,2023-02-25,5,1705,8525
1581,55428,2023-10-06,2,1299,2598
1680,55429,2023-09-30,3,743,2229
1271,55430,2023-06-15,5,1531,7655
1579,55431,2023-06-07,5,589,2945
1866,55432,2023-09-06,3,1974,5922
1251,55433,2023-07-05,1,558,558
1559,55434,2023-03-19,1,1536,1536
1695,55435,2023-01-22,2,1000,2000
1831,55436,2023-04-18,5,437,2185
1698,55437,2023-09-30,3,1062,3186
1089,55438,2023-09-09,5,1995,9975
1445,55439,2023-01-15,4,1454,5816
1331,55440,2023-10-31,5,1336,6680
1138,55441,2023-06-09,5,1846,9230
1356,55442,2023-07-24,4,444,1776
1600,55443,2023-04-23,4,675,2700
1273,55444,2023-06-17,3,1670,5010
1018,55445,2023-12-19,1,1647,1647
1982,55446,2023-09-10,2,1042,2084
1310,55447,2023-07-05,4,445,1780
1869,55448,2023-12-13,1,1946,1946
1885,55449,2023-08-15,3,1371,4113
1977,55450,2023-01-16,5,1747,8735
1153,55451,2023-06-05,3,424,1272
1389,55452,2023-12-20,3,566,1698
1259,55453,2023-04-21,4,190,760
1619,55454,2023-01-01,2,393,786
1882,55455,2023-02-10,4,1664,6656
1796,55456,2023-02-17,5,623,3115
1570,55457,2023-04-18,4,1782,7128
1124,55458,2023-06-10,5,1772,8860
1353,55459,2023-06-10,4,949,3796
1272,55460,2023-12-25,2,1792,3584
1618,55461,2023-05-08,1,358,358
1810,55462,2023-07-29,2,1210,2420
1244,55463,2023-05-31,4,1281,5124
1847,55464,2023-09-12,3,1617,4851
1449,55465,2023-08-06,1,285,285
1929,55466,2023-01-30,3,443,1329
1246,55467,2023-02-14,2,920,1840
1519,55468,2023-03-21,1,1992,1992
1140,55469,2023-02-08,4,840,3360
1361,55470,2023-08-28,3,1639,4917
1007,55471,2023-02-14,4,668,2672
1477,55472,2023-03-19,5,1049,5245
1351,55473,2023-12-03,1,608,608
1995,55474,2023-12-15,3,1663,4989
1494,55475,2023-10-15,2,115,230
1605,55476,2023-10-07,2,624,1248
1832,55477,2023-04-26,2,299,598
1426,55478,2023-09-26,2,1307,2614
1038,55479,2023-12-01,3,408,1224
1592,55480,2023-11-08,5,1939,9695
1186,55481,2023-02-22,2,1631,3262
1595,55482,2023-03-09,2,1404,2808
1599,55483,2023-07-01,2,1957,3914
1753,55484,2023-02-03,5,1281,6405
1853,55485,2023-10-11,1,1483,1483
1092,55486,2023-11-02,2,358,716
1085,55487,2023-09-06,2,1280,2560
1043,55488,2023-04-21,2,524,1048
1136,55489,2023-04-04,1,1729,1729
1420,55490,2023-06-28,2,878,1756
1073,55491,2023-02-16,1,1144,1144
1547,55492,2023-10-09,1,738,738
1612,55493,2023-12-06,4,1470,5880
1987,55494,2023-12-28,4,1019,4076
1511,55495,2023-04-02,2,1111,2222
1155,55496,2023-07-31,3,1986,5958
1937,55497,2023-03-16,4,449,1796
1254,55498,2023-07-21,4,1060,4240
1170,55499,2023-10-24,3,1508,4524
1980,55500,2023-11-04,5,537,2685
1727,55501,2023-07-30,2,555,1110
1169,55502,2023-12-04,5,723,3615
1763,55503,2023-05-14,5,1869,9345
1871,55504,2023-11-26,1,1669,1669
1321,55505,2023-03-07,1,1203,1203
1566,55506,2023-10-07,2,1575,3150
1455,55507,2023-01-28,3,1718,5154
1943,55508,2023-04-27,1,1664,1664
1602,55509,2023-11-13,4,1612,6448
1789,55510,2023-11-21,2,742,1484
1612,55511,2023-04-24,5,1646,8230
1154,55512,2023-03-16,2,491,982
1888,55513,2023-07-21,1,673,673
1348,55514,2023-02-28,3,1482,4446
1450,55515,2023-01-15,5,132,660
1875,55516,2023-08-19,3,1259,3777
1652,55517,2023-04-15,2,1020,2040
1172,55518,2023-06-14,3,1723,5169
1009,55519,2023-07-18,3,509,1527
1739,55520,2023-12-20,2,1652,3304
1264,55521,2023-02-04,5,1122,5610
1437,55522,2023-06-11,3,1214,3642
1759,55523,2023-09-02,3,512,1536
1246,55524,2023-10-14,2,398,796
1666,55525,2023-01-19,4,1610,6440
1545,55526,2023-10-07,3,1888,5664
1498,55527,2023-12-06,1,172,172
1128,55528,2023-12-14,5,1841,9205
1671,55529,2023-07-01,3,360,1080
1600,55530,2023-05-27,2,789,1578
1604,55531,2023-06-25,1,1435,1435
1326,55532,2023-06-12,2,1058,2116
1752,55533,2023-06-24,3,1948,5844
1834,55534,2023-02-16,1,831,831
1979,55535,2023-09-13,5,784,3920
1403,55536,2023-06-23,5,1288,6440
1628,55537,2023-04-13,5,939,4695
1605,55538,2023-05-01,4,434,1736
1674,55539,2023-12-16,2,1625,3250
1610,55540,2023-05-25,3,831,2493
1624,55541,2023-02-11,1,903,903
1358,55542,2023-01-29,2,1284,2568
1602,55543,2023-09-30,3,489,1467
1857,55544,2023-01-14,4,859,3436
1717,55545,2023-11-02,3,982,2946
1016,55546,2023-11-09,2,1071,2142
1273,55547,2023-07-08,3,1194,3582
1684,55548,2023-12-26,1,1040,1040
1115,55549,2023-10-22,4,1215,4860
1860,55550,2023-07-02,1,1002,1002
1979,55551,2023-12-18,4,1484,5936
1692,55552,2023-02-05,4,1444,5776
1090,55553,2023-02-06,3,1368,4104
1081,55554,2023-01-14,1,123,123
1323,55555,2023-05-03,4,656,2624
1960,55556,2023-03-24,4,800,3200
1113,55557,2023-06-08,3,502,1506
1768,55558,2023-11-25,2,1496,2992
1057,55559,2023-04-12,2,1409,2818
1153,55560,2023-12-03,5,1956,9780
1876,55561,2023-03-24,5,540,2700
1403,55562,2023-02-13,4,1976,7904
1627,55563,2023-03-09,2,1718,3436
1854,55564,2023-02-17,4,1857,7428
1265,55565,2023-02-26,1,981,981
1314,55566,2023-03-16,2,1475,2950
1714,55567,2023-01-22,2,1025,2050
1040,55568,2023-05-12,2,1978,3956
1104,55569,2023-10-29,5,1342,6710
1900,55570,2023-09-24,3,584,1752
1889,55571,2023-10-14,3,1566,4698
1192,55572,2023-04-30,5,1341,6705
1400,55573,2023-09-03,5,1825,9125
1277,55574,2023-02-25,5,1190,5950
1353,55575,2023-02-07,3,130,390
1748,55576,2023-09-02,4,421,1684
1936,55577,2023-01-21,5,1373,6865
1732,55578,2023-04-20,4,665,2660
1579,55579,2023-04-04,4,109,436
1708,55580,2023-05-16,1,777,777
1255,55581,2023-08-19,3,950,2850
1650,55582,2023-01-08,4,1026,4104
1823,55583,2023-11-24,3,384,1152
1946,55584,2023-10-17,3,252,756
1660,55585,2023-09-08,1,1667,1667
1098,55586,2023-12-27,3,1652,4956
1587,55587,2023-03-28,4,470,1880
1281,55588,2023-07-23,2,400,800
1882,55589,2023-08-07,4,1940,7760
1402,55590,2023-08-29,4,1978,7912
1108,55591,2023-11-16,3,245,735
1699,55592,2023-09-15,4,1710,6840
1198,55593,2023-04-19,2,1759,3518
1302,55594,2023-09-13,3,1175,3525
1326,55595,2023-10-09,5,1527,7635
1153,55596,2023-08-08,4,801,3204
1551,55597,2023-03-24,4,240,960
1644,55598,2023-04-17,1,1211,1211
1404,55599,2023-03-10,5,1550,7750
1461,55600,2023-04-07,5,183,915
1131,55601,2023-07-31,2,1366,2732
1790,55602,2023-10-13,5,1229,6145
1873,55603,2023-08-25,1,1727,1727
1083,55604,2023-01-08,2,1478,2956
1398,55605,2023-10-21,5,120,600
1753,55606,2023-07-08,2,1129,2258
1627,55607,2023-03-22,5,1066,5330
1108,55608,2023-04-18,5,1344,6720
1220,55609,2023-11-17,5,1944,9720
1903,55610,2023-03-08,4,1210,4840
1552,55611,2023-06-23,5,1815,9075
1367,55612,2023-12-12,4,552,2208
1146,55613,2023-12-17,3,441,1323
1111,55614,2023-11-24,1,492,492
1614,55615,2023-02-12,2,1475,2950
1557,55616,2023-07-06,2,1369,2738
1923,55617,2023-10-29,3,1809,5427
1493,55618,2023-07-19,5,1102,5510
1504,55619,2023-02-08,1,1236,1236
1474,55620,2023-08-08,3,1070,3210
1835,55621,2023-11-03,3,1706,5118
1889,55622,2023-01-04,2,257,514
1270,55623,2023-05-01,4,910,3640
1994,55624,2023-12-02,4,1360,5440
1420,55625,2023-03-18,5,798,3990
1896,55626,2023-06-28,5,1366,6830
1706,55627,2023-05-13,3,265,795
1366,55628,2023-11-07,5,133,665
1279,55629,2023-08-17,4,354,1416
1282,55630,2023-10-03,1,401,401
1039,55631,2023-06-01,2,319,638
1958,55632,2023-06-13,4,1155,4620
1188,55633,2023-10-17,5,1034,5170
1163,55634,2023-04-19,2,1892,3784
1993,55635,2023-05-06,2,608,1216
1988,55636,2023-08-28,3,1605,4815
1535,55637,2023-11-06,5,1356,6780
1535,55638,2023-12-11,3,1052,3156
1003,55639,2023-05-26,2,314,628
1834,55640,2023-09-09,3,1365,4095
1289,55641,2023-07-02,5,344,1720
1952,55642,2023-11-05,4,119,476
1432,55643,2023-11-02,1,309,309
1470,55644,2023-03-13,4,1845,7380
1180,55645,2023-08-07,2,525,1050
1247,55646,2023-07-26,4,1099,4396
1627,55647,2023-06-22,3,1080,3240
1278,55648,2023-05-21,5,171,855
1876,55649,2023-09-29,4,1797,7188
1580,55650,2023-08-02,4,277,1108
1862,55651,2023-09-26,5,1646,8230
1253,55652,2023-01-20,3,1998,5994
1180,55653,2023-03-07,1,398,398
1829,55654,2023-10-30,4,365,1460
1680,55655,2023-05-27,2,619,1238
1824,55656,2023-06-14,3,1618,4854
1508,55657,2023-11-06,3,374,1122
1760,55658,2023-01-06,4,1828,7312
1699,55659,2023-01-14,5,1946,9730
1565,55660,2023-05-12,4,1047,4188
1325,55661,2023-12-08,4,1894,7576
1356,55662,2023-08-31,5,152,760
1824,55663,2023-08-19,2,911,1822
1649,55664,2023-08-16,5,1731,8655
1679,55665,2023-06-11,4,1939,7756
1390,55666,2023-10-10,1,1945,1945
1614,55667,2023-09-20,5,1523,7615
1933,55668,2023-05-11,2,1537,3074
1084,55669,2023-08-13,5,1727,8635
1316,55670,2023-09-15,5,1779,8895
1211,55671,2023-08-22,3,588,1764
1514,55672,2023-12-02,3,601,1803
1383,55673,2023-11-12,4,406,1624
1690,55674,2023-01-24,4,516,2064
1341,55675,2023-09-28,5,608,3040
1814,55676,2023-04-05,1,1020,1020
1963,55677,2023-05-22,4,1653,6612
1987,55678,2023-07-01,5,737,3685
1843,55679,2023-07-25,5,765,3825
1037,55680,2023-03-22,5,105,525
1510,55681,2023-10-01,5,521,2605
1419,55682,2023-10-03,5,1574,7870
1750,55683,2023-07-27,3,1550,4650
1168,55684,2023-10-23,2,489,978
1964,55685,2023-02-08,2,433,866
1908,55686,2023-10-15,5,1571,7855
1342,55687,2023-05-04,4,437,1748
1825,55688,2023-12-30,1,947,947
1305,55689,2023-10-10,5,1211,6055
1541,55690,2023-06-29,1,368,368
1701,55691,2023-04-07,3,164,492
1868,55692,2023-07-10,2,777,1554
1536,55693,2023-03-15,3,1187,3561
1111,55694,2023-09-30,4,1393,5572
1410,55695,2023-02-18,4,756,3024
1946,55696,2023-12-03,5,1500,7500
1205,55697,2023-07-29,4,1968,7872
1184,55698,2023-04-26,4,880,3520
1381,55699,2023-01-23,3,428,1284
1495,55700,2023-04-08,1,617,617
1378,55701,2023-11-24,2,1756,3512
1046,55702,2023-11-09,4,961,3844
1885,55703,2023-07-09,4,520,2080
1739,55704,2023-07-01,3,1436,4308
1550,55705,2023-05-28,2,408,816
1527,55706,2023-12-08,3,913,2739
1503,55707,2023-01-23,1,945,945
1021,55708,2023-04-15,3,1767,5301
1212,55709,2023-06-12,2,1925,3850
1309,55710,2023-03-08,2,1061,2122
1660,55711,2023-10-17,4,1312,5248
1967,55712,2023-10-16,1,820,820
1752,55713,2023-02-15,5,1165,5825
1271,55714,2023-03-22,4,689,2756
1570,55715,2023-05-27,3,419,1257
1798,55716,2023-08-10,3,1110,3330
1937,55717,2023-12-09,2,1780,3560
1201,55718,2023-01-15,2,544,1088
1031,55719,2023-05-01,2,1497,2994
1442,55720,2023-03-19,5,385,1925
1161,55721,2023-11-18,5,270,1350
1766,55722,2023-10-22,4,1728,6912
1253,55723,2023-08-29,5,362,1810
1520,55724,2023-01-18,2,1041,2082
1976,55725,2023-09-13,4,1658,6632
1650,55726,2023-10-04,4,1927,7708
1479,55727,2023-01-27,1,241,241
1009,55728,2023-01-02,5,1271,6355
1725,55729,2023-12-19,3,1563,4689
1504,55730,2023-10-22,3,727,2181
1784,55731,2023-11-08,1,692,692
